ID,Set,Items
C,33.0,"[('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy')]"
C,35.0,"[('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy')]"
C,36.0,"[('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium')]"
C,43.0,"[('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy')]"
C,47.0,"[('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy'), ('ohp', 'heavy')]"
C,54.0,"[('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy')]"
C,64.0,"[('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy')]"
C,68.0,"[('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium')]"
C,72.0,"[('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy')]"
C,78.0,"[('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium')]"
C,79.0,"[('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy')]"
C,90.0,"[('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy'), ('row', 'heavy')]"
C,92.0,"[('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy'), ('bench', 'heavy')]"
D,-10.0,"[('row', 'medium')]"
