Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Cluster
-0.1456666666666666,0.749,-0.1273333333333333,194.512,0.9999999999999998,-278.414,4
-0.1684999999999999,11.915,-0.0024999999999999,435.976,10.0,-562.924,4
-0.1365,0.736,-0.146,190.486,-70.976,-325.976,4
-0.12,1.416,0.061,207.318,61.588,-360.364,4
-0.2455,0.937,-0.0755,37.804,10.0,-375.852,4
-0.1895,0.808,-0.1679999999999999,50.856,-72.074,-201.098,4
-0.274,1.247,-0.1173333333333333,21.683,324.024,-482.196,4
-0.3349999999999999,0.8385,-0.405,86.462,-15.866,-188.782,4
-0.3369999999999999,0.868,-0.3125,230.122,-112.438,-205.366,4
-0.347,0.855,-0.2224999999999999,28.244,12.134,-237.804,4
-0.1265,0.8975,-0.029,206.586,-26.342,-167.926,4
-0.1513333333333333,0.7213333333333333,-0.1096666666666666,322.436,-64.514,-341.098,4
-0.2324999999999999,11.315,0.173,440.608,119.268,-455.002,4
-0.278,11.895,0.0615,446.464,127.804,-486.464,4
-0.1689999999999999,0.8825000000000001,0.019,232.074,-112.076,-204.268,4
-0.105,0.6495,-0.0875,491.098,167.682,-240.854,4
-0.294,0.947,-0.2714999999999999,29.195,4.061,-264.392,4
-0.1415,0.73,0.0,422.804,94.024,-240.244,4
-0.1119999999999999,0.6589999999999999,-0.0806666666666666,554.024,15.0,-326.096,4
-0.3319999999999999,0.9545,-0.2175,269.634,-71.828,-235.976,4
-0.3026666666666666,0.8300000000000001,-0.2553333333333333,104.388,9.317,-209.514,4
-0.248,1.032,-0.1353333333333333,541.586,137.072,-384.268,4
-0.208,0.757,-0.2105,373.414,80.244,-166.218,4
-0.106,0.774,-0.091,281.218,-31.586,-289.758,4
-0.281,0.878,-0.091,109.148,20.244,-251.096,4
-0.149,0.726,-0.143,19.317,0.7926,-246.218,4
-0.283,0.8705,-0.092,95.734,134.756,-174.146,4
-0.1694999999999999,0.7649999999999999,-0.131,34.366,0.1219999999999998,-226.098,4
-0.094,1.468,-0.076,209.388,26.708,-464.756,4
-0.1696666666666666,0.9646666666666668,-0.0676666666666666,200.122,10.232,-418.294,4
-0.1085,0.7835000000000001,-0.106,503.414,-86.706,-245.854,4
-0.249,0.87,-0.075,-98.536,70.852,-470.608,4
-0.1196666666666666,0.9176666666666669,-0.0856666666666666,141.708,-81.342,-169.634,4
-0.1635,0.7925,-0.161,191.218,-66.462,-232.196,4
-0.1473333333333333,0.6513333333333334,-0.104,192.804,-105.368,-173.536,4
-0.182,0.5965,-0.134,613.658,9.561,-390.488,4
-0.3505,0.962,-0.169,67.512,215.244,-174.878,4
-0.1275,0.4935,-0.087,677.804,229.392,-385.976,4
-0.2299999999999999,15.095,-0.0535,999.512,452.682,-531.828,4
-0.3275,16.205,-0.1639999999999999,727.316,318.048,-251.342,4
-0.1285,0.405,-0.1185,602.682,185.368,-399.998,4
-0.2875,0.769,-0.2115,165.364,-101.586,-160.364,4
-0.3855,1.01,-0.121,729.148,26.744,-365.364,4
-0.1695,0.5135000000000001,-0.0785,557.438,-1.061,-233.656,4
-0.3373333333333333,1.404,-0.125,980.608,335.366,-331.584,4
-0.305,0.8280000000000001,-0.228,-168.048,197.072,-388.048,4
-0.1909999999999999,0.6056666666666667,-0.1533333333333333,268.658,200.366,-479.512,4
-0.1013333333333333,1.127,0.0013333333333333,87.074,-0.9144,-175.244,4
-0.167,0.722,-0.127,225.488,-82.926,-287.806,4
-0.324,0.932,-0.0656666666666666,42.684,19.134,-239.756,4
-0.224,0.766,-0.1795,162.804,41.588,-253.292,4
-0.199,1.504,-0.1525,186.952,-29.878,-377.802,4
-0.1845,0.7335,-0.1565,227.564,-63.538,-333.416,4
-0.274,0.9495,-0.1635,24.756,11.634,-437.926,4
-0.2463333333333333,0.7603333333333334,-0.2126666666666666,122.682,-62.562,-221.584,4
-0.1883333333333333,0.7136666666666667,-0.184,280.122,-45.856,-384.636,4
-0.1626666666666666,0.718,-0.1366666666666666,244.758,-11.439,-426.586,4
-0.2769999999999999,0.9526666666666668,-0.1413333333333333,177.074,20.439,-259.512,4
-0.294,0.9863333333333334,-0.055,274.634,157.072,-347.438,4
-0.2286666666666666,0.802,-0.1133333333333333,259.878,-178.658,-264.146,4
-0.2634999999999999,0.7075,-0.2289999999999999,430.486,166.216,-191.586,4
-0.3563333333333333,0.7923333333333332,-0.3283333333333333,139.388,46.344,-88.414,4
-0.3516666666666667,1.362,-0.2913333333333333,445.976,204.512,-236.462,4
-0.1675,0.6205,-0.146,348.904,-67.562,-482.558,4
-0.319,0.8033333333333333,-0.3096666666666667,217.684,279.514,-205.124,4
-0.391,0.8603333333333333,-0.251,164.756,17.634,-133.292,4
-0.4063333333333332,1.393,-0.1486666666666666,471.706,210.612,-213.782,4
-0.3665,0.764,-0.2245,373.658,163.658,-223.656,4
-0.45,1.248,-0.1953333333333333,840.244,529.756,-315.122,4
-0.3416666666666666,0.8606666666666666,-0.3213333333333333,33.622,-0.1096000000000003,-231.464,4
-0.1926666666666666,0.7316666666666666,-0.1176666666666666,394.634,33.292,-388.414,4
-0.1305,0.8839999999999999,-0.1565,-175.854,19.0,-495.852,4
-0.129,0.7575,-0.097,66.952,-19.512,-223.048,4
-0.162,0.738,-0.132,38.195,3.378,-217.196,4
-0.1445,0.6539999999999999,-0.1195,223.294,31.342,-336.338,4
-0.2734999999999999,11.375,-0.1285,334.878,163.292,-414.634,4
-0.1316666666666666,0.767,-0.164,316.584,-87.318,-313.902,4
-0.1265,0.71,-0.1765,209.516,0.0241999999999997,-343.782,4
-0.1086666666666666,0.7676666666666666,-0.153,286.952,0.1952000000000001,-231.462,4
-0.0554999999999999,0.0579999999999999,-0.1575,223.658,81.342,-208.416,4
-0.204,0.6213333333333333,-0.3393333333333333,45.366,-0.7439999999999998,-369.266,4
-0.184,0.623,-0.2445,167.562,66.584,-285.854,4
-0.1375,1.362,-0.1385,340.244,116.586,-647.316,4
-0.2586666666666666,0.9063333333333332,-0.1333333333333333,-35.488,112.316,-231.708,4
-0.2669999999999999,0.947,-0.0856666666666666,23.366,126.584,-302.318,4
-0.137,0.7223333333333333,-0.0646666666666666,193.538,-54.636,-164.758,4
-0.188,0.78,-0.1245,330.974,-14.148,-291.098,4
-0.123,0.7836666666666666,-0.0873333333333333,23.646,-51.586,-372.806,4
-0.1455,0.8545,-0.128,236.098,-47.558,-247.558,4
-0.2016666666666666,0.719,-0.2306666666666666,165.854,127.074,-211.708,4
0.0786666666666666,0.4476666666666666,0.4023333333333334,180.242,71.952,-83.416,4
-0.0603333333333333,0.8276666666666667,-0.1866666666666666,177.804,-51.462,-145.244,4
-0.0526666666666666,0.8326666666666666,-0.1766666666666666,143.412,-90.488,-223.782,4
-0.0396666666666666,0.8246666666666668,-0.1733333333333333,228.902,-91.952,-189.024,4
-0.0195,0.7989999999999999,-0.182,150.124,-91.952,-185.364,4
-0.0906666666666666,0.8453333333333334,-0.2016666666666666,171.952,-47.196,-140.244,4
-0.022,0.8035,-0.172,156.952,-47.928,-203.904,4
-0.1465,1.52,-0.153,-69.634,182.804,-284.026,4
-0.0743333333333333,0.8490000000000001,-0.2083333333333333,185.732,-4.0,-155.244,4
-0.037,0.8689999999999999,-0.1376666666666667,145.732,-68.782,-165.976,4
-0.1815,12.965,-0.13,-18.634,20.878,-337.804,4
-0.2415,0.802,-0.4165,-21.305,-14.392,-268.904,4
-0.1375,0.9895,-0.149,186.952,-5.951,-184.758,4
-0.0396666666666666,0.8436666666666667,-0.0766666666666666,180.124,-48.658,-138.536,4
-0.1825,1.034,-0.024,275.488,-0.2682000000000001,-229.146,4
-0.29,1.443,0.0955,116.342,41.462,-209.146,4
-0.0465,0.867,-0.0255,102.194,0.1217999999999999,-205.486,4
-0.0796666666666666,0.8603333333333333,-0.0569999999999999,117.562,-0.5488000000000002,-317.926,4
-0.1545,0.917,-0.0895,138.172,-53.536,-231.342,4
-0.1535,0.845,-0.137,170.122,-77.194,-192.318,4
-0.2143333333333333,0.7966666666666667,-0.1566666666666666,119.756,5.756,-263.536,4
-0.24,11.495,-0.187,339.756,82.928,-677.684,4
-0.211,0.7153333333333333,-0.1466666666666666,258.538,0.7929999999999998,-166.832,4
-0.19,0.753,-0.1746666666666666,324.634,-4.195,-220.122,4
-0.1803333333333333,0.7416666666666667,-0.1633333333333333,23.866,-16.588,-325.366,4
-0.2793333333333333,0.8513333333333333,-0.1446666666666667,24.634,29.878,-352.804,4
-0.106,0.9063333333333332,-0.129,154.268,-12.756,-165.122,4
0.0043333333333333,1.47,0.4796666666666667,223.416,9.244,-237.558,4
-0.163,0.8454999999999999,0.107,41.584,-11.708,-397.072,4
-0.132,1.437,0.2535,379.512,244.876,-772.562,4
-0.1875,0.8674999999999999,0.0205,221.704,-38.414,-234.512,4
-0.0169999999999999,0.85,-0.0126666666666666,3.183,-113.902,-394.878,4
-0.297,0.9685,0.0385,310.122,201.584,-370.368,4
-0.2945,0.784,-0.1735,228.902,-63.172,-212.438,4
-0.3016666666666667,1.035,-0.157,317.926,13.634,-438.412,4
-0.2023333333333333,0.816,-0.1243333333333333,55.486,-64.024,-235.366,4
-0.276,0.8165,-0.1699999999999999,277.072,64.512,-202.316,4
-0.1405,1.102,-0.0075,-10.488,-5.622,-245.488,4
-0.3205,0.8325,-0.199,110.608,0.0365999999999997,-256.464,4
-0.3355,0.9185,-0.131,221.952,121.586,-271.952,4
-0.0584999999999999,1.412,0.6025,-0.2440000000000001,103.902,-228.172,4
-0.131,0.844,0.0839999999999999,85.976,-118.658,-355.732,4
-0.2196666666666666,0.8526666666666666,0.019,197.684,-128.292,-277.074,4
-0.2765,10.305,0.1035,63.048,33.866,-485.974,4
-0.2646666666666666,0.855,0.0763333333333333,166.464,-95.366,-305.246,4
-0.2375,0.8075,0.067,210.608,-142.804,-359.634,4
-0.1215,0.8815,0.0124999999999999,72.682,-10.622,-353.658,4
-0.2343333333333333,0.8063333333333333,-0.0436666666666666,108.414,-62.074,-305.368,4
-0.1646666666666666,0.789,0.034,-129.756,-98.048,-523.292,4
-0.1825,0.8025,-0.1589999999999999,160.608,-0.939,-242.924,4
-0.254,0.8013333333333333,-0.2153333333333333,41.218,12.316,-219.146,4
-0.2304999999999999,0.731,-0.228,250.976,46.342,-204.268,4
-0.1475,0.739,-0.19,237.928,-64.024,-317.682,4
-0.351,0.8226666666666667,-0.1889999999999999,199.024,184.266,-176.218,4
-0.2315,0.753,-0.2229999999999999,224.878,39.756,-176.342,4
0.0005,1.569,0.5409999999999999,272.072,18.122,-549.388,4
-0.2503333333333333,0.8473333333333333,0.0363333333333333,185.126,-100.244,-291.098,4
-0.2724999999999999,0.9135,0.155,-23.048,396.344,-234.512,4
-0.137,0.9005,0.0375,-63.902,-141.584,-278.048,4
-0.181,0.7519999999999999,0.0386666666666666,122.926,-100.124,-508.294,4
-0.1714999999999999,0.821,0.0995,-60.856,-105.854,-382.072,4
-0.2536666666666666,0.8213333333333334,0.09,162.072,-0.2928,-384.632,4
-0.394,0.8614999999999999,0.0705,144.144,-169.998,-223.902,4
-0.17,0.8743333333333334,0.0526666666666666,-43.292,-56.218,-348.414,4
-0.2615,0.8685,0.079,48.782,-77.074,-357.928,4
-0.361,0.844,0.053,108.536,-96.828,-226.342,4
-0.3245,0.8515,-0.0645,110.244,-116.954,-163.294,4
0.151,-1.223,0.0985,360.732,-362.928,-343.414,4
0.07,-1.308,0.017,526.828,-214.634,-345.364,4
-0.013,-14.495,-0.075,405.488,-172.682,-250.366,4
0.1343333333333333,-1.115,0.1583333333333333,27.5,-114.634,-257.928,4
0.0145,-13.775,0.051,534.636,-12.232,-363.902,4
0.106,-12.605,0.0645,364.512,-462.804,-326.586,4
0.123,-1.167,0.1215,41.927,-196.584,-394.024,4
0.0665,-1.213,0.086,47.305,-218.658,-317.318,4
0.12,-14.395,-0.073,487.194,-19.012,-303.536,4
-0.2415,0.802,-0.4165,-21.305,-14.392,-268.904,4
-0.1535,0.845,-0.137,170.122,-77.194,-192.318,4
-0.2143333333333333,0.7966666666666667,-0.1566666666666666,119.756,5.756,-263.536,4
-0.24,11.495,-0.187,339.756,82.928,-677.684,4
-0.211,0.7153333333333333,-0.1466666666666666,258.538,0.7929999999999998,-166.832,4
-0.19,0.753,-0.1746666666666666,324.634,-4.195,-220.122,4
-0.1803333333333333,0.7416666666666667,-0.1633333333333333,23.866,-16.588,-325.366,4
-0.2793333333333333,0.8513333333333333,-0.1446666666666667,24.634,29.878,-352.804,4
-0.106,0.9063333333333332,-0.129,154.268,-12.756,-165.122,4
-0.297,0.9685,0.0385,310.122,201.584,-370.368,4
-0.2945,0.784,-0.1735,228.902,-63.172,-212.438,4
-0.3016666666666667,1.035,-0.157,317.926,13.634,-438.412,4
-0.2023333333333333,0.816,-0.1243333333333333,55.486,-64.024,-235.366,4
-0.276,0.8165,-0.1699999999999999,277.072,64.512,-202.316,4
-0.1405,1.102,-0.0075,-10.488,-5.622,-245.488,4
-0.3205,0.8325,-0.199,110.608,0.0365999999999997,-256.464,4
-0.3355,0.9185,-0.131,221.952,121.586,-271.952,4
-0.1825,0.8025,-0.1589999999999999,160.608,-0.939,-242.924,4
-0.254,0.8013333333333333,-0.2153333333333333,41.218,12.316,-219.146,4
-0.2304999999999999,0.731,-0.228,250.976,46.342,-204.268,4
-0.1475,0.739,-0.19,237.928,-64.024,-317.682,4
-0.351,0.8226666666666667,-0.1889999999999999,199.024,184.266,-176.218,4
-0.2315,0.753,-0.2229999999999999,224.878,39.756,-176.342,4
0.151,-1.223,0.0985,360.732,-362.928,-343.414,4
0.07,-1.308,0.017,526.828,-214.634,-345.364,4
-0.013,-14.495,-0.075,405.488,-172.682,-250.366,4
0.1343333333333333,-1.115,0.1583333333333333,27.5,-114.634,-257.928,4
0.0145,-13.775,0.051,534.636,-12.232,-363.902,4
0.106,-12.605,0.0645,364.512,-462.804,-326.586,4
0.123,-1.167,0.1215,41.927,-196.584,-394.024,4
0.0665,-1.213,0.086,47.305,-218.658,-317.318,4
0.12,-14.395,-0.073,487.194,-19.012,-303.536,4
0.3823333333333333,0.4423333333333333,0.5883333333333334,376.342,-7.0,-197.316,4
0.473,0.6396666666666667,0.8556666666666667,243.538,-10.61,-161.098,4
0.1433333333333333,-1.211,-0.1323333333333333,85.976,-47.684,-170.488,4
0.0705,-1.274,-0.185,69.146,20.012,-161.706,4
0.1433333333333333,-1.211,-0.1323333333333333,85.976,-47.684,-170.488,4
0.0705,-1.274,-0.185,69.146,20.012,-161.706,4
0.0005,0.7965,-0.1315,175.854,-0.1463999999999998,-144.876,4
-0.0875,1.178,-0.209,124.512,103.048,-164.512,4
-0.012,0.7464999999999999,-0.1345,223.658,32.804,-228.416,4
-0.136,13.085,-0.1704999999999999,43.904,129.756,-190.978,4
-0.059,0.8365,-0.1714999999999999,223.292,36.952,-174.754,4
0.0376666666666666,0.8696666666666667,-0.162,188.292,-4.634,-109.634,4
-0.054,1.202,-0.207,116.586,107.438,-168.048,4
-0.0466666666666666,1.25,-0.1916666666666666,120.488,80.734,-195.974,4
-0.0455,12.725,-0.2274999999999999,90.486,95.854,-213.536,4
0.011,0.8215,-0.137,165.488,0.4023999999999997,-148.416,4
-0.0015,0.7905,-0.147,212.074,-0.0488,-114.636,4
-0.009,0.7635000000000001,-0.1405,210.366,-6.634,-138.292,4
0.004,0.759,-0.119,195.488,-101.706,-139.512,4
-0.039,0.7913333333333332,-0.1756666666666666,269.146,0.0242,-173.414,4
-0.0915,1.198,-0.1935,0.8294,110.852,-261.832,4
-0.0336666666666666,0.7506666666666666,-0.1703333333333333,220.974,1.329,-245.246,4
0.2845,-0.9275,0.41,166.098,44.634,-160.002,4
0.7235,-0.5995,0.3145,61.708,221.342,-794.392,4
-0.0166666666666666,0.847,-0.1696666666666666,260.122,0.0124,-165.734,4
-0.077,10.545,-0.1765,113.048,109.388,-201.098,4
-0.0365,0.8385,-0.1935,191.096,-0.3780000000000001,-107.926,4
-0.0265,0.773,-0.1735,182.806,0.8657999999999999,-142.928,4
-0.0496666666666666,0.7826666666666666,-0.1869999999999999,212.926,-1.0,-173.658,4
-0.0645,0.8345,-0.149,187.926,162.438,-156.344,4
0.2603333333333333,-0.9973333333333332,0.4733333333333333,-92.318,212.438,-251.952,4
0.0856666666666666,-0.8543333333333334,0.4796666666666667,597.682,-600.486,-290.366,4
0.2203333333333333,-0.9623333333333334,0.477,405.976,10.061,-496.708,4
0.1885,-0.955,0.49,-42.317,973.538,-396.708,4
0.2893333333333333,-0.9913333333333332,0.37,-88.902,20.183,-235.488,4
0.1983333333333333,-0.8636666666666667,0.4893333333333333,-47.926,239.268,-439.146,4
0.2683333333333333,-0.9326666666666666,0.276,223.658,119.512,-444.512,4
0.553,-0.8983333333333334,0.3073333333333333,21.061,-36.061,-654.636,4
-0.681,0.545,0.297,252.926,33.695,-384.634,4
-0.7103333333333333,0.529,0.1866666666666666,144.268,6.744,-96.342,4
0.2443333333333333,-0.894,0.4986666666666666,288.416,-89.022,-305.366,4
0.2339999999999999,-0.944,0.4805,46.706,337.316,-439.876,4
0.2575,-0.8465,0.268,-20.122,232.802,-250.244,4
0.283,-0.9195,0.4915,184.514,231.464,-103.658,4
0.1989999999999999,-0.9173333333333332,0.539,-53.778,369.878,-229.024,4
-0.0093333333333333,-1.377,-0.062,275.976,-194.514,-306.584,4
0.0066666666666666,-1.344,-0.031,258.534,0.6584000000000001,-240.124,4
0.048,-1.171,0.0405,244.634,-5.256,-196.464,4
-0.032,-13.465,-0.0815,291.464,-130.244,-286.462,4
-0.046,-13.885,-0.1669999999999999,234.392,-19.268,-203.292,4
0.018,-13.335,0.0,325.732,-7.817,-269.026,4
0.0004999999999999,-1.392,-0.0755,279.512,-87.804,-234.634,4
-0.048,-12.695,-0.0255,225.244,-157.196,-232.804,4
0.0005,0.7965,-0.1315,175.854,-0.1463999999999998,-144.876,4
-0.0875,1.178,-0.209,124.512,103.048,-164.512,4
-0.012,0.7464999999999999,-0.1345,223.658,32.804,-228.416,4
-0.136,13.085,-0.1704999999999999,43.904,129.756,-190.978,4
-0.059,0.8365,-0.1714999999999999,223.292,36.952,-174.754,4
0.0376666666666666,0.8696666666666667,-0.162,188.292,-4.634,-109.634,4
-0.054,1.202,-0.207,116.586,107.438,-168.048,4
-0.0466666666666666,1.25,-0.1916666666666666,120.488,80.734,-195.974,4
-0.0455,12.725,-0.2274999999999999,90.486,95.854,-213.536,4
0.011,0.8215,-0.137,165.488,0.4023999999999997,-148.416,4
-0.0015,0.7905,-0.147,212.074,-0.0488,-114.636,4
-0.009,0.7635000000000001,-0.1405,210.366,-6.634,-138.292,4
0.004,0.759,-0.119,195.488,-101.706,-139.512,4
-0.039,0.7913333333333332,-0.1756666666666666,269.146,0.0242,-173.414,4
-0.0915,1.198,-0.1935,0.8294,110.852,-261.832,4
-0.0336666666666666,0.7506666666666666,-0.1703333333333333,220.974,1.329,-245.246,4
0.2845,-0.9275,0.41,166.098,44.634,-160.002,4
0.7235,-0.5995,0.3145,61.708,221.342,-794.392,4
-0.0166666666666666,0.847,-0.1696666666666666,260.122,0.0124,-165.734,4
-0.077,10.545,-0.1765,113.048,109.388,-201.098,4
-0.0365,0.8385,-0.1935,191.096,-0.3780000000000001,-107.926,4
-0.0265,0.773,-0.1735,182.806,0.8657999999999999,-142.928,4
-0.0496666666666666,0.7826666666666666,-0.1869999999999999,212.926,-1.0,-173.658,4
-0.0645,0.8345,-0.149,187.926,162.438,-156.344,4
0.2603333333333333,-0.9973333333333332,0.4733333333333333,-92.318,212.438,-251.952,4
0.0856666666666666,-0.8543333333333334,0.4796666666666667,597.682,-600.486,-290.366,4
0.2203333333333333,-0.9623333333333334,0.477,405.976,10.061,-496.708,4
0.1885,-0.955,0.49,-42.317,973.538,-396.708,4
0.2893333333333333,-0.9913333333333332,0.37,-88.902,20.183,-235.488,4
0.1983333333333333,-0.8636666666666667,0.4893333333333333,-47.926,239.268,-439.146,4
0.2683333333333333,-0.9326666666666666,0.276,223.658,119.512,-444.512,4
0.553,-0.8983333333333334,0.3073333333333333,21.061,-36.061,-654.636,4
-0.681,0.545,0.297,252.926,33.695,-384.634,4
-0.7103333333333333,0.529,0.1866666666666666,144.268,6.744,-96.342,4
0.2443333333333333,-0.894,0.4986666666666666,288.416,-89.022,-305.366,4
0.2339999999999999,-0.944,0.4805,46.706,337.316,-439.876,4
0.2575,-0.8465,0.268,-20.122,232.802,-250.244,4
0.283,-0.9195,0.4915,184.514,231.464,-103.658,4
0.1989999999999999,-0.9173333333333332,0.539,-53.778,369.878,-229.024,4
-0.0093333333333333,-1.377,-0.062,275.976,-194.514,-306.584,4
0.0066666666666666,-1.344,-0.031,258.534,0.6584000000000001,-240.124,4
0.048,-1.171,0.0405,244.634,-5.256,-196.464,4
-0.032,-13.465,-0.0815,291.464,-130.244,-286.462,4
-0.046,-13.885,-0.1669999999999999,234.392,-19.268,-203.292,4
0.018,-13.335,0.0,325.732,-7.817,-269.026,4
0.0004999999999999,-1.392,-0.0755,279.512,-87.804,-234.634,4
-0.048,-12.695,-0.0255,225.244,-157.196,-232.804,4
0.2845,-0.9275,0.41,166.098,44.634,-160.002,4
0.7235,-0.5995,0.3145,61.708,221.342,-794.392,4
0.2603333333333333,-0.9973333333333332,0.4733333333333333,-92.318,212.438,-251.952,4
0.0856666666666666,-0.8543333333333334,0.4796666666666667,597.682,-600.486,-290.366,4
0.2203333333333333,-0.9623333333333334,0.477,405.976,10.061,-496.708,4
0.1885,-0.955,0.49,-42.317,973.538,-396.708,4
0.2893333333333333,-0.9913333333333332,0.37,-88.902,20.183,-235.488,4
0.1983333333333333,-0.8636666666666667,0.4893333333333333,-47.926,239.268,-439.146,4
0.2683333333333333,-0.9326666666666666,0.276,223.658,119.512,-444.512,4
0.553,-0.8983333333333334,0.3073333333333333,21.061,-36.061,-654.636,4
-0.681,0.545,0.297,252.926,33.695,-384.634,4
-0.7103333333333333,0.529,0.1866666666666666,144.268,6.744,-96.342,4
0.2443333333333333,-0.894,0.4986666666666666,288.416,-89.022,-305.366,4
0.2339999999999999,-0.944,0.4805,46.706,337.316,-439.876,4
0.283,-0.9195,0.4915,184.514,231.464,-103.658,4
0.1989999999999999,-0.9173333333333332,0.539,-53.778,369.878,-229.024,4
-0.0093333333333333,-1.377,-0.062,275.976,-194.514,-306.584,4
0.0066666666666666,-1.344,-0.031,258.534,0.6584000000000001,-240.124,4
0.048,-1.171,0.0405,244.634,-5.256,-196.464,4
-0.032,-13.465,-0.0815,291.464,-130.244,-286.462,4
-0.046,-13.885,-0.1669999999999999,234.392,-19.268,-203.292,4
-0.247,0.917,-0.206,-318.414,-47.318,59.514,5
-0.207,10.265,-0.087,-444.024,-123.048,76.218,5
-0.0886666666666666,0.7876666666666666,-0.0963333333333333,-300.122,60.732,220.246,5
-0.0185,0.965,-0.1035,-236.952,225.854,24.061,5
-0.122,11.145,-0.191,-143.048,-16.817,105.732,5
-0.241,11.655,-0.008,-241.096,-187.804,23.512,5
-0.2703333333333333,0.937,-0.097,-193.414,-61.218,112.684,5
-0.323,1.216,0.0255,-262.682,-117.928,94.636,5
-0.1805,1.095,-0.0839999999999999,-346.584,-55.974,37.878,5
-0.237,0.9173333333333332,-0.1899999999999999,-391.586,-14.5,143.536,5
-0.189,12.515,-0.128,-215.852,-0.2562,12.756,5
-0.3966666666666666,0.9176666666666669,-0.437,-202.806,-56.098,70.854,5
-0.355,0.913,-0.1506666666666666,-251.218,-102.438,25.549,5
-0.3685,0.8335,-0.4535,-316.952,-8.305,193.292,5
-0.38,0.8035000000000001,-0.418,-176.218,-116.952,80.242,5
-0.4023333333333334,0.95,-0.3176666666666666,-408.658,-42.196,87.804,5
-0.3315,0.9655,-0.2215,-361.584,-12.573,180.244,5
-0.209,0.8280000000000001,-0.159,-837.074,241.708,254.514,5
-0.4245,0.897,-0.32,-187.928,-131.464,119.636,5
-0.472,0.8185,-0.3535,-255.366,0.8904,0.9998000000000002,5
-0.306,0.9275,-0.1485,-316.342,-98.172,77.684,5
-0.282,0.8433333333333333,-0.059,-238.782,72.316,38.048,5
-0.136,0.986,-0.053,-429.875,-0.7317499999999999,0.2135,5
-0.3245,0.8714999999999999,-0.3339999999999999,-412.562,-47.806,6.817,5
-0.286,0.9555,-0.286,-400.976,-10.378,62.928,5
-0.3246666666666666,0.7986666666666666,-0.2816666666666667,-212.316,-127.316,-86.828,5
-0.32,0.8260000000000001,-0.2215,-315.002,172.072,153.656,5
-0.297,0.8443333333333333,-0.1263333333333333,-325.974,-127.928,199.268,5
-0.2306666666666666,0.9276666666666668,-0.0496666666666666,-213.782,-115.002,147.928,5
-0.3695,0.8085,-0.384,-269.146,0.4756,123.416,5
-0.3493333333333333,0.8626666666666667,-0.3536666666666666,-243.414,-40.366,40.366,5
-0.2029999999999999,0.7559999999999999,-0.1146666666666666,-215.612,-113.778,38.439,5
-0.3409999999999999,0.8993333333333333,-0.2703333333333333,-406.344,-14.634,200.854,5
-0.328,0.8514999999999999,-0.0255,-160.852,14.512,71.218,5
-0.3073333333333333,0.882,-0.1806666666666666,-176.708,-0.2196000000000001,-0.1219999999999998,5
-0.2815,0.922,-0.143,-226.466,-5.329,37.183,5
-0.369,0.919,-0.2425,-171.948,51.342,134.756,5
-0.1865,0.772,-0.0375,-306.344,439.756,32.683,5
-0.344,0.979,-0.2455,-442.928,-127.318,11.878,5
-0.3553333333333333,0.7883333333333334,-0.317,-397.074,-40.122,199.268,5
-0.2754999999999999,1.028,-0.1144999999999999,-425.852,-144.268,27.5,5
-0.3495,1.221,0.046,-361.584,-244.268,171.462,5
-0.1869999999999999,0.5773333333333334,-0.1339999999999999,-725.976,-74.026,44.744,5
-0.3985,0.914,-0.3,-251.464,-12.122,97.928,5
-0.1345,0.565,-0.1345,-300.854,-111.342,30.439,5
-0.4383333333333333,0.9603333333333334,-0.2076666666666666,-207.684,-103.416,0.6098000000000002,5
-0.3935,0.969,-0.143,-269.998,-105.732,203.416,5
-0.3379999999999999,0.774,-0.3355,-242.926,-45.183,47.804,5
-0.395,0.775,-0.3523333333333333,-402.438,-182.318,70.854,5
-0.349,0.8646666666666666,-0.2193333333333333,-324.998,-173.416,132.684,5
-0.2744999999999999,0.992,-0.0825,-191.464,-140.612,44.317,5
-0.3185,0.7645,-0.11,-281.342,54.024,72.806,5
-0.3116666666666667,0.7823333333333333,-0.108,-328.172,8.622,188.904,5
-0.3579999999999999,0.8403333333333333,-0.127,-164.268,5.683,126.706,5
-0.3255,0.8265,-0.2005,-182.074,-7.366,109.512,5
-0.37,0.8105,-0.1535,-206.464,-0.061,170.608,5
-0.281,0.8135,-0.1619999999999999,-298.658,81.708,-152.072,5
-0.441,10.605,-0.313,-311.464,-140.364,11.134,5
-0.434,0.91,-0.3186666666666666,-261.952,-5.5,180.246,5
-0.3676666666666666,0.7543333333333333,-0.3536666666666666,-235.612,-124.634,114.878,5
-0.3265,0.722,-0.2865,-416.342,-200.364,190.122,5
-0.4083333333333334,0.8286666666666666,-0.3946666666666666,-221.706,-157.316,15.852,5
-0.4795,0.8340000000000001,-0.2865,-295.856,-82.438,201.588,5
-0.3865,0.7729999999999999,-0.3395,-198.536,106.584,44.756,5
-0.3433333333333333,0.759,-0.2576666666666666,-337.194,-58.782,89.268,5
-0.491,0.9365,-0.271,-412.562,-22.012,7.695,5
-0.3964999999999999,0.8585,-0.321,-232.316,-110.732,-96.466,5
-0.383,0.93,-0.2029999999999999,-253.658,-117.316,198.294,5
-0.1683333333333333,0.673,-0.1843333333333333,-170.976,41.586,182.928,5
-0.3705,0.9025,-0.3105,-364.756,-311.952,55.608,5
-0.2259999999999999,0.767,-0.1336666666666666,-211.464,0.9390000000000004,-5.183,5
